company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Maric Healthcare,2021-01-01,https://marichealth.com,"Tulsa, Oklahoma, United States",Health Care,"Addiction Treatment, Health Care, Medical, Wellness",399594.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,3,2021,33834,False,False
Shana Schwartz MSS LCSW,2020-01-01,https://www.shanaschwartz.com,"Ardmore, Pennsylvania, United States",Health Care,"Health Care, Psychology, Wellness",2761572.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,85111,False,False
Syft News,2020-01-01,https://signup.syftnews.com,"New York, New York, United States","Content and Publishing, Information Technology, Internet Services, Media and Entertainment","Information Technology, Internet, News",2923441.0,"Syft News platform processes the world's news to provide a customizable news experience that gives you full control over the content see. The  platform processes the world's news and classifies content by political bias, source, and sentiment to provide a customizable news experience that gives full control over the content.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,87328,False,False
Advanced Vascular Centers,2020-01-01,https://advancedvascularcenters.com,"Portland, Oregon, United States",Health Care,"Health Care, Health Diagnostics, Medical",732555.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,45426,False,False
Zebra Labs,2020-01-01,https://zebra.chat/,"New York, New York, United States","Apps, Internet Services, Software","Apps, Internet, Software",131979.0,Zebra Labs operates as a voice-based social app that cites Clubhouse as its biggest inspiration offers a playful new way to stay in touch with close friends and family.,1-10,1.0,Seed,2021-07-21,1100000.0,Pre-Seed,1100000.0,1.0,1-10,Private,,,,,,0,4,2020,16690,False,False
New View Alliance,2020-01-01,https://www.newviewalliance.org/,"Bowmansville, New York, United States","Administrative Services, Financial Services, Other, Social Impact","Finance, Human Resources, Non Profit",2089255.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,73468,False,False
Sanicle,2021-01-01,https://www.sanicle.us,"Harrisburg, Pennsylvania, United States",Health Care,"Health Care, Personal Health, Wellness",142571.0,,1-10,1.0,Seed,2021-11-01,160000.0,Pre-Seed,160000.0,,1-10,Private,,,,,,0,3,2021,17677,False,False
Data Sales Science,2020-01-01,https://datasalesscience.com/,"Ann Arbor, Michigan, United States","Media and Entertainment, Professional Services","Advice, Business Development, Consulting",2840644.0,"Data Sales Science is a sales operations and revenue operations consulting service provider. It helps companies identify who their ideal customers (ICP) are, who the personas within the ICP they should be approaching are, their customer acquisition costs, lifetime value,  sales cycles, and revenue modeling. Data Sales Science simplifies and organizes their clients' data in a way that provides them with insights that will help their team make the best decisions for growth.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,86998,False,False
LevelUp MD Urgent Care,2021-01-01,https://levelupuc.com,"Brooklyn, New York, United States",Health Care,"Health Care, Health Diagnostics, Hospital, Primary and Urgent Care, Wellness",414027.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,34474,False,False
GS Entertainment Marketing Group,2021-01-01,https://www.gsemg.com,"Los Angeles, California, United States","Advertising, Other, Professional Services, Sales and Marketing","Advertising, Consulting, Professional Services",2347417.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,79070,False,False
IPO CLUB,2021-01-01,https://ipo.club/,"Miami, Florida, United States","Financial Services, Lending and Investments","Financial Services, Hedge Funds, Venture Capital",533733.0,"Investor in later stage, $>1B, OECD based, technology companies, leveraging on proprietary data and insights to make informed decisions. Taking advantage of research and analysis as well as access to primary and secondary transactions. We syndicate Investors from all over the world, including angels and family offices.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,39158,False,False
Ghostly Kitchen,2022-05-27,https://www.ghostly.kitchen,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Software","Predictive Analytics, SaaS",1224863.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,1,2022,57130,False,False
R3 Experiential,2019-01-01,https://www.r3experiential.com,"Culver City, California, United States","Data and Analytics, Design, Hardware, Information Technology, Professional Services, Software","Augmented Reality, Consulting, Information Technology, Market Research, Software, Virtual Reality",810677.0,"R3 Experiential is a product development company. We choose to take on some of the world's most challenging problems. From the start of a small idea, we pull the thread and create the big picture. Innovation is our service. We specialize in open architecture systems, computing sciences, and advanced research materials. We are fanatics about actual value creation; we believe in the commercialization of applied sciences and ""big picture working"" products. We are small and agile and never stale. We are Seasoned Operators, Futurists, Dreamers, Technologists, and Engineers, with a common goal; to solve challenging problems.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,47542,False,False
National Enrollment Partners,2019-01-01,https://www.nationalenrollmentpartners.com,"Mount Juliet, Tennessee, United States","Administrative Services, Education, Health Care, Professional Services","Call Center, Consulting, Education, Employee Benefits",820300.0,"National Enrollment Partners is a network of benefit technology and professional enrollment firms. NEP was founded with a single mission: to help their broker partners and their clients excel in the marketplace by combining cutting-edge benefits and enrollment technology with human engagement. This historically successful formula creates a balanced win for the employee, the employer, and the broker.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,47813,False,False
7taps,2020-10-01,https://www.7taps.com/,"Delray Beach, Florida, United States","Education, Software","E-Learning, Software",176530.0,#1 Microlearning Platform to create and deliver engaging Tik-Tok style mini-courses.,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2020,20383,False,False
The Wound Company,2022-01-01,https://www.thewound.co,"Minneapolis, Minnesota, United States",Health Care,"Health Care, Hospital, Wellness",48390.0,The Wound Company is repairing the wound and ostomy care industry's flaws by utilizing predictive analytics and multi-channel communications to provide the appropriate wound and ostomy care to the appropriate patient in the appropriate channel at the appropriate time.,11-50,1.0,Seed,2023-05-15,4250000.0,Seed,4250000.0,,11-50,Private,,,,,,0,2,2022,6367,False,False
KodiakCare,2020-01-01,https://www.kodiakcare.org/,"Boston, Massachusetts, United States","Financial Services, Other, Social Impact","Finance, Financial Services, Non Profit",2055227.0,"KodiakCare saves dogs by funding critical veterinary care for families lacking financial means. KodiakCare was founded in 2020 and was headquartered in Boston, Massachusetts.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,72457,False,False
LuluCartoons,2020-01-01,https://www.lulucartoons.com,"Denver, Colorado, United States","Commerce and Shopping, Content and Publishing, Media and Entertainment","Art, Printing, Retail",2874420.0,LuluCartoons is a company that is redefining custom art all over the world. Their illustrations are sold all over the world and are created by a team of passionate artists who enjoy creating beautiful memories for their customers.,51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,4,2020,86536,False,False
TruBadger,2021-01-01,https://trubadger.io/,"Fountain Hills, Arizona, United States","Apps, Blockchain and Cryptocurrency, Financial Services, Payments, Software","Apps, Cryptocurrency, Financial Services",858252.0,TruBadger is a once-in-a-lifetime utility token with reflection and deflationary features along with multi-signature wallets and also an anti-whale token known to be stable in market dips.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,48825,False,False
Endpoint Payment Solutions,2022-01-01,https://www.endpointps.com/,"San Diego, California, United States","Financial Services, Payments","FinTech, Payments",534333.0,Endpoint Payment Solutions combines fintech features with current card issuing and processing to enable the creation of payment card solutions.,51-100,1.0,Seed,2022-12-01,0.0,Pre-Seed,0.0,,51-100,Private,,,,,,2,2,2022,39185,False,False
456 Growth Media,2022-01-01,https://456growth.com,"Brooklyn, New York, United States","Advertising, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing","Advertising, Affiliate Marketing, Consulting, Social Media, Social Media Marketing",261789.0,"456 Growth Media consults brands on influencer marketing, paid media amplificatin strategy, user-generated content strategy, media buying, product seeding, and affiliate marketing. Their talent services include calendar management, brand partnerships, a dedicated 456 team, social media live trainings with industry experts, and more.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,26506,False,False
CDJR of Albertville,2020-01-01,https://www.cdjrofalbertville.com,"Albertville, Alabama, United States","Commerce and Shopping, Other, Professional Services, Transportation","Automotive, Customer Service, Retail",909023.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,50093,False,False
Kora,2021-05-01,https://koramoney.com/,"Chicago, Illinois, United States","Financial Services, Lending and Investments","Banking, Finance, Financial Services, FinTech",180974.0,"Kora is the mobile platform bringing financial inclusion to Gen Z college students, the first mobile-native generation",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,2,2021,20697,False,False
Famished,2021-06-26,http://www.famished.io,"Los Angeles, California, United States","Information Technology, Internet Services","Information Technology, Internet",471946.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,36848,False,False
UWorld,2020-01-01,https://uworld.ai,"Sheridan, Wyoming, United States","Community and Lifestyle, Financial Services","Communities, Finance, Financial Services",1493400.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,62789,False,False
Promise to Peform Industries,2021-01-01,https://www.promisetoperformindustries.com,"Morgantown, Pennsylvania, United States",Manufacturing,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing",1837383.0,"Promise to Perform Industries, Inc. operates as a holding company for various subsidiaries including Spanco, Inc., Spanco West Coast, Inc., Rigid Lifelines, Inc., Lug-All Corporation, Workmate Manufacturing, Inc., and others. The company plays a significant role in the overhead material handling and fall protection industries. It offers a range of products and services through its subsidiaries, focusing on engineering and manufacturing. The company's offerings are designed to enhance safety and productivity in workplaces.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,68492,False,False
