company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Tally Surgical,2020-01-01,https://www.tallysurgical.com,"Irvine, California, United States","Hardware, Health Care","Health Care, Medical, RFID",84022.0,"Tally Surgical is a MedTech company that utilizes a proprietary RFID technology that simplifies and speeds an accurate counting process. It empowers hospitals to improve their patient outcomes, empower and protect their staff, and realize significant cost savings by eliminating surgery's most common adverse event – retained surgical sponges.   The company was founded in 2020 and is based in Irvine, California.",1-10,1.0,,2022-10-07,2049989.0,Venture - Series Unknown,2049989.0,1.0,1-10,Private,,,,,,1,4,2020,11337,False,False
Infinite Health Solutions,2021-01-01,https://infinitehealthsolutions.co,"Houston, Texas, United States","Health Care, Mobile","Health Care, Medical Device, mHealth",731025.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,45387,False,False
LifePath Financial Advisors,2019-01-01,https://www.lifepathfa.com/,"Lafayette, Colorado, United States","Financial Services, Media and Entertainment","Advice, Financial Services, Wealth Management",2961559.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,88193,False,False
Stranger Friend,2022-01-01,https://strangerfriend.com,"Minneapolis, Minnesota, United States","Content and Publishing, Media and Entertainment, Sales and Marketing","Brand Marketing, Content Marketing, Creative Agency",2730727.0,Stranger Friend is a creative agency with a broad range of traditional and non-traditional marketing experience.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,85540,False,False
Christie Campus Health,2018-01-01,https://christiecampus.com,"Lexington, Kentucky, United States","Education, Health Care","Education, Health Care, Mental Health, Personal Health, Wellness",203030.0,,11-50,0.0,M&A,,0.0,,0.0,1.0,11-50,Private,,,0,2,,5,6,2018,22356,False,False
BuzDoc Inc,2019-04-01,https://www.buzdoc.com/,"Chicago, Illinois, United States","Health Care, Internet Services","Health Care, Health Diagnostics, Hospital, Medical, Online Portals, Personal Health",1719928.0,"BuzDoc is one of the best online portal services that has partnered with professional healthcare providers in the Chicago Area to enable patients to better control their healthcare needs. We started as a simple online doctor appointment portal, but with the development of our qualified doctor team, we have provided patients with an excellent on-demand healthcare experience. We strive to add more services in the near future to further provide a more streamlined experience for our patients and participating healthcare practitioners. Our Specialities and Other Services: Cardiologists Chiropractors Dentists Dermatologists Gastroenterologists Neurologists OB-GYNs Ophthalmologists Optometrists Orthopedic Surgeons",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2019,67636,False,False
Optiwe,2020-01-01,https://optiwe.com/,"San Carlos, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology",1465583.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,61740,False,False
Jasper Advisors,2022-01-01,https://www.jasperadvisors.com,"Washington, District of Columbia, United States","Other, Professional Services, Sales and Marketing","Consulting, Public Relations, Service Industry",927971.0,"Jasper Advisors is a boutique firm that advises corporations, startups, and important individuals.",1-10,0.0,M&A,,0.0,,0.0,,1-10,Private,,,,,,5,2,2022,50561,False,False
Turnspeed,2018-01-01,https://turnspeed.co,"Cincinnati, Ohio, United States","Financial Services, Information Technology, Software","Financial Services, FinTech, Information Technology, Software",1668561.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,65569,False,False
WaiterX,2021-01-01,https://joinwaiterx.com,"Lehi, Utah, United States","Food and Beverage, Transportation","Food and Beverage, Food Delivery, Restaurants",1074001.0,"WaiterX provides cafe and service staff, creates and joins parties, and checkout services. Their customers contact them through email, mobile, and online applications.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,53297,False,False
Heat Dance,2018-01-01,https://heatdancecompany.com,"Los Angeles, California, United States","Apps, Food and Beverage, Health Care, Mobile, Software, Sports","Fitness, Mobile Apps, Nutrition",623200.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,6,2018,42163,False,False
Weavy,2019-09-01,https://www.weavy.com,"El Segundo, California, United States","Information Technology, Internet Services, Messaging and Telecommunications, Software","Developer APIs, Developer Tools, Embedded Software, Messaging, Software",221125.0,"Weavy is a complete toolkit for developers to add collaboration, productivity, and community features to web and mobile apps at a fraction of the cost and time. Get table stakes features like Chat, Files, and Feeds in your app in days with Weavy's API, SDKs, and UI kits. Made for developers.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2019,23766,False,False
Quench Infusions & Wellness,2020-01-01,https://www.quenchinfusions.com,"Reisterstown, Maryland, United States",Health Care,"Health Care, Medical, Personal Health, Therapeutics, Wellness",2273449.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,78666,False,False
3Red8,2018-01-01,https://www.3red8.com,"Houston, Texas, United States",Hardware,Telecommunications,289658.0,"3Red8 is a next-generation smart infrastructure company that enables technology to connect communities to tomorrow’s technology. The Company is a network designed to expand and scale to enable the bandwidth-intensive applications of the future – 5G/6G, autonomous vehicles, IoT, smart cities, and smart agriculture. It was founded in 2020 and its headquarters is located in Houston, Texas.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,28162,False,False
Vital Acquisitions,2020-01-01,https://www.vitalacquisitions.com,"Irvine, California, United States","Advertising, Professional Services, Sales and Marketing","Advertising, Consulting, Marketing",1334831.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,59563,False,False
Goldbloom Laboratories,2022-01-01,http://goldbloom.io,"Oakland, California, United States","Agriculture and Farming, Blockchain and Cryptocurrency, Financial Services, Health Care, Other, Payments, Sales and Marketing, Software","Agriculture, Bitcoin, Blockchain, Health Care, Marketing",91260.0,"Goldbloom Laboratories is dedicated to developing novel ideas and committed to growing diverse teams that bring data-driven products to market. The company was founded by Donovan Mitchell and Justin Black in January 2022 and is headquartered in Oakland, California, United States.",1-10,1.0,Seed,2022-06-16,253000.0,Seed,253000.0,2.0,1-10,Private,,,,,,0,2,2022,12235,False,False
Roof Above,2019-05-01,https://www.roofabove.org,"Charlotte, North Carolina, United States","Health Care, Other, Social Impact","Health Care, Homeless Shelter, Non Profit",186655.0,,251-500,1.0,,2023-04-07,20000.0,Grant,20000.0,,251-500,Private,,,0.0,1.0,,1,4,2019,21115,False,False
MedCreds,2020-01-06,https://medcreds.com,"Pacifica, California, United States","Blockchain and Cryptocurrency, Health Care, Information Technology, Other, Privacy and Security, Software","Blockchain, Health Care, Identity Management, Personal Health, Software",1128153.0,MedCreds allows a doctor to provide portable and verifiable medical test results. The patient may consent to share the data with someone that needs to see it. This person has cryptographic assurance the data came from a doctor.,1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,4,2020,55219,False,False
thetiredealer.com LLC,2019-05-30,https://thetiredealer.com/,"Las Vegas, Nevada, United States","Commerce and Shopping, Internet Services, Transportation","Automotive, E-Commerce, E-Commerce Platforms, Wholesale",1404380.0,"Our platform connects an extensive network of over 500 warehouses across the United States, ensuring a diverse and constantly updated inventory for our users. At thetiredealer.com, we focus on providing an exceptional shopping experience. We offer a vast selection of options, from all-season tires to winter tires, racing tires, and more, catering to the unique needs of each customer. Our competitive pricing and fast shipping enable users to find and receive their desired products with ease. Moreover, our innovative platform seamlessly integrates with other businesses looking to expand their online presence or diversify their product offerings, creating a robust ecosystem within the tire industry. As you explore our profile, we invite you to discover the value and potential of thetiredealer.com. By connecting warehouses and businesses, we are creating a dynamic marketplace that meets the evolving needs of consumers and businesses alike. Thank you for your interest in thetiredealer.com, and we look forward to providing exceptional service to our users while fostering growth and innovation in the tire market.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,59760,False,False
Beargrass Thunder,2018-10-01,https://www.beargrassthunder.com,"Louisville, Kentucky, United States","Content and Publishing, Media and Entertainment, Music and Audio","Guides, Media and Entertainment, News, Podcast",2536096.0,"Beargrass Thunder offers fashion product online shop. They also provide articles, blogs, news, guides, resources, and videos. They help them improve their local community and environment.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,82293,False,False
looch,2021-07-19,https://looch.money,"Las Vegas, Nevada, United States","Financial Services, Lending and Investments, Professional Services","Accounting, Banking, FinTech",391952.0,"If QuickBooks and CashApp had a baby. looch is a small business mobile accounting suite. looch performs accounting on its native bank accounts and crypto wallets at no cost. looch also performs accounting on external accounts on a ‘per account’ subscription fee basis. This model, along with our peer-to-peer payments, allows looch to act as a financial hub for small businesses. looch smartcards have all the features of spend management platforms, with added functionality related to looch's crypto and invoicing features.",1-10,0.0,,,0.0,,0.0,4.0,1-10,Private,,,0.0,1.0,,6,2,2021,33497,False,False
Ring2cloud,2018-01-01,https://ring2cloud.com/,"Atlantic City, New Jersey, United States","Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security","Cyber Security, Network Security, VoIP",1524983.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,63729,False,False
Element Solar,2020-01-01,https://www.elementsolar.com,"Lehi, Utah, United States","Energy, Natural Resources, Real Estate, Sustainability","Construction, Renewable Energy, Solar",699825.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,44453,False,False
The TabEASE,2021-01-01,https://www.tabease.com,"Waukesha, Wisconsin, United States","Commerce and Shopping, Food and Beverage","Food Processing, Retail",1567630.0,"The TabEASE is a manufacturer and distributor of cannabinoid products. They sell sugar-free tablets and juices. They offer ceramic vaporizers, juicy gummies, brain bursts juice, and cannabinoid blends. They also provide juice gum, vape dab, double-sided vape, and cannabis tab.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,64443,False,False
