company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
FlexClub,2019-04-01,http://joinflexclub.com,"Dover, Delaware, United States","Commerce and Shopping, Other","Marketplace, Rental, Subscription Service",38127.0,"FlexClub is a platform connecting buyers and sellers of car subscriptions, making it easier for customers to browse and configure deals with leading fleet providers.",1-10,4.0,Seed,2021-11-01,0.0,Seed,6200000.0,3.0,1-10,Private,,,,,,1,4,2019,4679,False,False
The Milk Cleanse,2020-01-01,https://www.themilkcleanse.com/,"Birmingham, Michigan, United States",Health Care,"Health Care, Wellness",2177724.0,"The LabElymental Milk Cleanse is an Ayurvedic inspired, doctor-developed cleanse that combines the magnetic power of full-fat milk and theirvproprietary supplements to help clear, cleanse and balance their modern lifestyle.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,75238,False,False
Delaware Prep Center,2019-07-09,https://www.prepcenterdelaware.com,"Newark, Delaware, United States","Administrative Services, Transportation","Packaging Services, Shipping, Warehousing",666513.0,"Delaware Prep Center offer receiving, labeling, bundling, and knitting services. They provide labeling, packaging, and shipping products to amazon warehouses according to the shipping plan. They also proivde marketing, palletizing, liquid handling, and outbound shipping boxes.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2019,43503,False,False
Texan Smile,2018-01-01,https://texansmile.com,"Sugar Land, Texas, United States",Health Care,"Cosmetic Surgery, Dental, Health Care",3045587.0,"Texan Smile is a dental practice. They offer preventive and cosmetic care to their patients. They provide services that include consultation, dental bridges, deep cleaning, dental crowns, dental fillings, dentures, teeth extractions, teeth whitening, invisalign, and dental exams.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,89875,False,False
Dr.Clobo,2020-01-01,https://www.drclobo.com,"Claymont, Delaware, United States","Apps, Health Care, Media and Entertainment, Mobile, Software","Advice, Health Care, mHealth, Mobile Apps",1205122.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,56191,False,False
American Solar,2020-01-01,http://www.americansolar.com,"Beverly Hills, California, United States","Energy, Natural Resources, Sustainability","Energy, Solar",1362124.0,"American Solar is a CleanTech company in the solar energy market, committed to covering the US residential market with solar at an accelerated pace toward achieving net-zero emissions targets. American Solar developed an innovative technology to expedite and simplify the way US homeowners purchase solar panels. As a fast-growing new leader in the solar power market, American Solar is transforming the US solar market by infusing innovation and startup practices into the process using our robust and scalable technology platform called Modular Digital Enterprise (MDE).  As a result, the company is enabling US homeowners to become energy independent and accumulate substantial savings year after year! American Solar currently operates in Florida, Texas, Virginia, North Carolina, New Jersey, Nevada, Arizona, Pennsylvania, Massachusetts, Delaware, and Maryland, and is expanding rapidly.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,58992,False,False
Camp Eight Capital,2020-01-01,https://campeight.com ,"New York, New York, United States","Financial Services, Real Estate","Real Estate, Real Estate Investment",1834918.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,68536,False,False
Coral Genomics,2018-01-01,https://www.coralgenomics.com,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Genetics, Health Care",73147.0,Coral develops new clinical tests to help providers streamline prior authorization and select the effective medication for a particular patient focusing on autoimmune conditions such as Inflammatory Bowel Disease and Rheumatoid Arthritis. It has also identified a unique population of non-responder patients and is working with drug developers to address this unmet medical need.,1-10,4.0,Seed,2021-01-28,1700000.0,Grant,5700000.0,1.0,1-10,Private,,,,,,0,6,2018,9962,False,False
Elhm Properties,2019-01-01,https://elhmproperties.com/,"Marshfield, Wisconsin, United States",Real Estate,"Property Management, Real Estate, Rental Property",1767801.0,"Elhm Properties provides property management services. They offer property rental, maintenance, market analysis, MLS properties, investment properties, and brokerage services. Their customers contact through phone and email.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,68220,False,False
Arcus Financial Intelligence,2018-01-01,https://www.arcusfi.com,"New York, New York, United States","Financial Services, Payments, Software","Developer APIs, FinTech, PaaS, Payments",15760.0,"Arcus is a PaaS platform that provides payment solutions to help businesses make payments accessible for every consumer. Arcus offers a multi-rail payment platfrom that includes real-time account-to-account payments, cash, and others.",51-100,3.0,M&A,2020-11-02,0.0,Venture - Series Unknown,17700000.0,3.0,51-100,Private,,,,,,1,6,2018,543,False,False
Bld.ai,2018-01-01,https://www.bld.ai/,"Boca Raton, Florida, United States","Internet Services, Software","Internet, Software, Web Development",200138.0,,251-500,0.0,,,0.0,,0.0,1.0,251-500,Private,,,,,,6,6,2018,22128,False,False
LifeTime Smiles of OC,2019-01-01,https://www.lifetimesmilesoc.com,"Santa Ana, California, United States",Health Care,"Dental, Health Care, Medical, Wellness",1635215.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,64662,False,False
Garden of Alice,2018-08-27,https://www.gardenofalice.com/,"Portland, Oregon, United States","Commerce and Shopping, Health Care","Health Care, Medical, Retail, Wellness",1998788.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,71871,False,False
neARabl,2021-11-01,http://nearabl.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Design, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Navigation and Mapping, Other, Science and Engineering, Software, Travel and Tourism","Artificial Intelligence (AI), Augmented Reality, Data Visualization, Events, Infrastructure, Location Based Services, Metaverse, Software, Tourism",274966.0,"NeARabl is a wayfinding and navigation tool that allows you to experience indoor maps and digital signage, record new paths and points of interest, and ensure that everyone has access to them. It’s easy to use, affordable, and customizable.  Digital signage for instructions, directions and more. All one QR code away. Welcome to (dare we say it) — our version of a useful “metaverse”. neARabl web AR technology turns provides extremely cost effective navigation and 3D website. experience the new internet at your fingertips! Customized iPhone/iPad applications featuring best-in-class indoor navigation accuracy. User friendly wayfinding and visualization. Augmented Reality-as-a-Service white-label on iOS native applications.  Save time ON-BOARDING new visitors in any building!  Supercharge your Artificial Intelligence by connecting to live facility events, run simulations and see your infrastructure develop over time. neARabl is integrated with Bentley Systems iTwin digital twin ecosystem – serving as an application on top of existing digital twins AND a channel for infrastructure projects interested in experiencing their own digital twin. WHY US? Five years of Research and Development by twenty five world leading experts in Computer Vision & Advanced Robotics. NeARabl was proudly born in a Research Lab in NYC. The company name was born out of our mission to enable individuals with low vision to navigate their surroundings. We use augmented reality AR to enable any individual to hear and see whats nearby. No new hardware required to scan, no expensive headsets to use. 25,000 sq feet in 25 minutes or less. For webAR experiences no set-up required!",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,2,2021,27327,False,False
Shell Rock Soy Processing,2022-01-01,https://shellrocksoyprocessing.com/,"Shell Rock, Iowa, United States","Agriculture and Farming, Food and Beverage","Agriculture, AgTech, Food Processing",184614.0,"Shell Rock Soy Processing is a soybean crushing plant that propels value-added agriculture. The plant was established in Shell Rock, Iowa in 2020.",1-10,1.0,,2021-01-29,20000000.0,Undisclosed,20000000.0,,1-10,Private,,,,,,1,2,2022,20960,False,False
Tulip,2018-01-01,http://www.tulipfertility.com,"San Rafael, California, United States","Health Care, Internet Services","Fertility, Internet, Medical",133891.0,Tulip is committed to meeting hopeful parents with unparalleled choice and support through the egg donation process at a cost. It is an innovative egg donor search platform that empowers hopeful parents by placing the egg donor database directly in their hands.,11-50,1.0,Seed,2021-04-19,1700000.0,Seed,1700000.0,3.0,11-50,Private,,,,,,0,6,2018,16891,False,False
Workcules,2021-10-21,https://www.workcules.com,"New York, New York, United States","Administrative Services, Other, Software","B2B, B2C, Human Resources, SaaS, Software",316929.0,Workcules is a HR Tech hiring platform company.,1-10,1.0,Seed,2023-06-13,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,2,2021,29705,False,False
eProduct,2020-01-01,https://eproduct.io,"Orland Park, Illinois, United States","Design, Information Technology, Other, Software","Information Technology, Product Design, Product Management, Software",1650743.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,65931,False,False
Xitoring,2021-01-22,https://xitoring.com,"Newark, Delaware, United States","Information Technology, Software","Information Technology, SaaS, Software",378822.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2021,32885,False,False
Peak Consulting,2020-10-01,https://www.peakconsultingbr.com,"Baton Rouge, Louisiana, United States","Hardware, Other, Professional Services, Sales and Marketing","B2C, Consulting, Customer Service, Direct Marketing, Direct Sales, Marketing, Sales, Telecommunications",1317611.0,"Peak Consulting is a rapidly expanding sales firm located in Baton Rouge, LA. Founded on the values of excellence, entrepreneurship, and professional development for all team members, we are proud to represent clients in the fiber-optic and telecommunications industry. While we are flourishing in the Baton Rouge area, we are also developing nationally due to our focus on offering personal and professional development for every individual who walks through our doors. Peak Consulting is willing to go above and beyond, produce tangible results, and always conduct business with integrity. Whether you’re just starting in the workforce or seeking to advance your career in the marketing and sales industry, you’ll find ample opportunities and an upbeat atmosphere at Peak Consulting. We look for ambitious and talented people who seek career advancement into leadership and management positions! With aggressive growth opportunities available, the Management Development Program available at Peak Consulting is one-of-a-kind. Learn more about our career openings on our website at https://www.peakconsultingbr.com!",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,58234,False,False
Martixa,2020-03-01,https://martixa.com/,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Telehealth",839573.0,"Martixa is a Telehealth platform that uses an AI assistant to help doctors in completing clinical documentation accurately and efficiently instead of manual note taking. We use AI to record, transcribe and fill all the medical documentation in real-time, while the patient is being attended by the doctor. The doctor is 100% focused just on the patient, not on the paper.",1-10,1.0,Seed,2021-07-08,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,4,2020,48314,False,False
