company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Rume,2019-01-01,https://rumevideo.com/,"San Francisco, California, United States","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Software","Information Technology, Video Chat, Web Apps",104873.0,Rume is an online video platform that allows users to have multiple conversations as well as play games at the same time.,1-10,1.0,Seed,2020-08-25,125000.0,Seed,125000.0,1.0,1-10,Private,,,,,,0,2019,13822,False,False
Inflection Finance,2018-01-01,https://inflectionfinance.com,"Miami, Florida, United States","Financial Services, Lending and Investments","Angel Investment, Finance, Financial Services",1816557.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,68865,False,False
More Light Media,2018-01-01,https://www.morelight.co,"Los Angeles, California, United States",Media and Entertainment,"Content Creators, Digital Media, Media and Entertainment",1143732.0,"More Light produces original works from independent creatives who want to make their work come to life, and tell important and inspiring stories. They work with brands that are moving culture forward and redefining the future.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,54868,False,False
Surgicure Technologies,2018-01-01,https://www.surgicuretech.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Medical, Medical Device",521279.0,"Surgicure is a biotechnology start-up company that is dedicated to building effective medical instruments to prevent unnecessary harm while promoting safety and efficiency for both its patients and practitioners during surgical procedures and healing processes. Its product secures medical tubes intubated within a patient's mouth while relying on the patient's oral cavity. Founded in 2018 by Irena Volkov, Surgicure Technologies is headquartered in Cambridge, Massachusetts.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,38726,False,False
Washington Gastroenterology,2018-01-01,https://www.washgi.com,"Tacoma, Washington, United States",Health Care,"Health Care, Hospital, Medical",333577.0,"Washington Gastroenterology is a gastroenterology practice. They provide colonoscopy, capsule endoscopy, infusion, and hemorrhoid banding services. They treat patients and perform outpatient endoscopic procedures including upper endoscopy and colonoscopy. Their clinical research helps the science of gastroenterology.",101-250,,,,,,,1.0,101-250,Private,,,,,,6,2018,30610,False,False
Dot UP,2020-01-21,https://dotup.xyz,"Daly City, California, United States","Financial Services, Information Technology, Transportation","Car Sharing, Financial Services, Information Technology",1613808.0,"Dot UP LLC is a holding company of multiple businesses like Rentcarfor20.com, Pied Piper Delivery, Bayareabusinessloan.com Dot UP LLC have strategically invested across the booming Delivery and Car Rental business in a very disruptive model and enhance the price reduction and easy to rent cars. Dot UP LLC is working on the R&D of feasibility to convert automobiles into Delivery Wagons and make susbstantial modifications to enhance the delivery drivers jobs.  Car Rentals for as low as $20 without security deposit is another service provided by Rentcarfor20.com Bayareabusinessloan.com connect multiple Small and Medium American businesses to potential investors and lenders to secure business expansion loans and startup fundings.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,65099,False,False
TwoThirtySix Labs,2018-01-01,https://www.twothirtysix.com,"Austin, Texas, United States","Apps, Mobile, Sales and Marketing, Software","Brand Marketing, Mobile Apps, Software, Web Development",994063.0,"TwoThirtySix Labs is a software company that specializes in web development. The company assists brands in realizing their visions by creating interactive web experiences. They have worked with numerous brands to build a variety of projects, including original characters for NFTs, interactive games, and other web-based applications. The team at TwoThirtySix Labs explores new technologies and decentralization to build the future of the web. They also offer services in visual design, brand development, and user research.",1-10,,,,,,,,1-10,Private,,,0.0,0.0,,6,2018,52229,False,False
Tixpire,2018-01-01,https://www.tixpire.com/,"Austin, Texas, United States","Events, Financial Services, Media and Entertainment","Events, Financial Services, Ticketing",2441482.0,"Tixpire offers payment plans to any ticketed event imaginable. This includes events in music, sports, comedy, and special events from skydiving to business and conferences. It was founded in 2018 and is headquartered in Austin, Texas.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,80656,False,False
Rethinking Consulting Services,2019-07-01,https://rethinkingcs.com,"Washington, District of Columbia, United States","Information Technology, Privacy and Security","Cyber Security, Information Services, Information Technology",724199.0,"Rethinking Consulting Services is a full-service tech consultancy offering a comprehensive suite of solutions that can equip your organization with the edge it's looking for. We are experts in developing innovative strategies in a vast array of sectors. Whether you are looking for direct B2B support or are seeking to subcontract projects to a trusted partner, RTCS is prepared to meet the challenge.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,45183,False,False
Kismet Risk Management Associates,2019-01-01,https://kismetrisk.com,"Byron Center, Michigan, United States","Health Care, Media and Entertainment, Professional Services","Advice, Medical, Risk Management",1122936.0,"Kismet Risk Management Associates operates as a stop loss Managing General Underwriter (MGU), working in partnership with A-rated carriers. The company focuses on health plan and patient advocacy, offering services such as underwriting, claims adjudication, and clinical management. It also provides compliance and licensing services, and has a dedicated team to handle claims forms. The company is involved in the insurance industry and has a workforce of 28 employees.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,53758,False,False
Sleep Centers of Alaska,2018-09-01,https://www.sleepcentersofalaska.com,"Anchorage, Alaska, United States",Health Care,"Health Care, Medical, Personal Health",1851628.0,"Sleep Centers of Alaska is a healthcare organisation that offers a continuum of specialist care for sleep disorders, beginning with diagnostic testing and progressing to initial treatment. Sleep is an essential component of having a healthy lifestyle. It promotes healthy growth and development, improves cognition, concentration, and memory, boosts productivity and performance, and strengthens the immune system.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,69704,False,False
Alset,2019-01-01,https://www.yourealset.com,"Carson City, Nevada, United States","Apps, Community and Lifestyle, Mobile, Other, Software","Apps, Communities, Mobile Apps, Peer to Peer",655765.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,43206,False,False
Monarc,2020-04-22,https://www.monarcbrand.com,"Boise, Idaho, United States",Commerce and Shopping,E-Commerce,900228.0,"The world's first certified plastic negative bag company!  We have a passion for design and sustainability.  We love the idea of not just creating a line of bags that are made from recycled materials, but to build a company with a mission to make good choices for you and our planet!",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,49886,False,False
USR Digital,2018-01-01,https://usrdigital.com,"New York, New York, United States","Internet Services, Professional Services, Sales and Marketing","Consulting, Content Marketing, Digital Marketing, Internet, SEO",2415719.0,"USR Digital is a digital marketing consultant who provides advice, strategies and plans for the business. USR Digital provides digital marketing services, online business services and blogging blueprints.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,79528,False,False
Enexor Health Systems,2020-01-01,https://enexorhealth.com,"Franklin, Tennessee, United States","Health Care, Manufacturing","Health Care, Manufacturing, Medical Device",1492318.0,"Enexor Health Systems designs, engineers, and produces medical equipment for hospitals and clinicians. They create incredible synergies that ultimately create disruptive products. The enexor VENT-LS should only be used by doctors on prescription and in hospitals, hospital-type settings, and other institutional health care environments.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,62808,False,False
Invent.us,2019-02-01,https://invent.us/,"Wilmington, Delaware, United States","Information Technology, Professional Services, Software","Consulting, Information Technology, Software",224780.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,24018,False,False
Paladian Data,2020-01-01,https://paladiandata.com/,"Folsom, California, United States","Data and Analytics, Other, Software","Big Data, Professional Services, Software",920411.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,50378,False,False
Kindred Cloud,2021-01-01,https://www.kindredcloud.com,"Campbell, California, United States","Hardware, Internet Services, Software","Cloud Computing, Cloud Infrastructure, IaaS",2440628.0,"Kindred Cloud company provides service platform that provide private cloud infrastructure management. They offer unique private cloud solution, single pane of glass, intent based configuration, and redefining IaaS cloud infrastructure. Their contact is done through phone and email.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,80668,False,False
LEGACI,2019-09-01,https://legaci.shop,"Los Angeles, California, United States","Blockchain and Cryptocurrency, Financial Services, Internet Services, Payments, Sales and Marketing, Software","Brand Marketing, Consumer Software, Cryptocurrency, Enterprise Software, Software, Web3",251416.0,Legaci is a web3 rewards platform that uses NFTs to capture fan engagement. They believe in amplifying the activities brands are already doing rather than asking them to turn into crypto-gurus. That’s why they created the first self-service NFT platform that helps brands and creators 1) turn anything they are doing into NFTs and 2) have a dedicated space (a rewards program) to actually do something with the NFTs. Legaci's vision is to be the backbone for every brand and fan’s longterm Legaci and home to community experiences on any physical or digital channel.,1-10,1.0,Seed,2021-11-01,,Pre-Seed,,3.0,1-10,Private,,,,,,2,2019,25834,False,False
ShowReel,2020-11-24,https://www.showreelapp.com/,"Chicago, Illinois, United States","Apps, Information Technology, Software","Apps, Information Services",400102.0,"Creating a video resume takes only a few minutes and is easy. Just answer a few simple questions about you and you are ready to go. ShowReel would identify the best questions for you based on target industry and experience levels. You can share it with your contacts to get feedback and improve. Once you are ready, share it with recruiters. They can call you for a video interview then and there. Let ShowReel give you an edge over the rest of the applicants with a free professional video resume. Put your best boot forward using a professional video resume with ShowReel. Show the world who you are and get the job you deserve.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2020,33863,False,False
