company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Metalong,2021-10-01,https://metalong.io,"New York, New York, United States","Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Other, Software","Blockchain, Metaverse, Web3",515207.0,"Metalong is a company founded in 2021 with a passion for technology and a desire to create something innovative.  The company was granted company status on March 25, 2022 by the New York State Department. Since then, Metaverse studies have been carried out in the technology industry to facilitate and support scientific research to create suitable conditions for life on other planets through Web3 technology. His project named Cosmiclands focuses on 3D modeling based on real data, based on a real-life universe model.  The aim of this project is to 3D model a universe with real data as Metadata and create virtual worlds in itself. Metalong’s transformation of real data into virtual worlds using Web3 technology enables users to have a more interactive and creative experience by bringing their real-life experiences to the virtual environment.  In this way, Metalong users can experience living conditions on different planets by creating their own virtual worlds. Metalong’s Metaverse projects provide an insight into the technology of the future by focusing on Web3 technology in the technology industry, enabling real-life experiences in virtual worlds to be experienced more interactively and creatively.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,2,2021,38496,False,False
Sightline Hospitality,2019-01-01,https://sightlinehospitality.com/,"San Francisco, California, United States",Travel and Tourism,"Hospitality, Hotel",595619.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0.0,1.0,,6,5,2019,41280,False,False
Trident Engineered Solutions,2020-01-01,https://www.tridentengineered.com,"Sun Prairie, Wisconsin, United States","Manufacturing, Science and Engineering","Industrial Engineering, Manufacturing, Mechanical Engineering",983056.0,"Trident Engineered Solutions is a integrated engineering partner for clients in markets on the move, including industrial, forestry, marine, mining, oil and energy, railroad, and aviation.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,51928,False,False
"Emperium Group, Inc.",2018-08-01,https://www.emperiumgroupinc.com/,"Long Beach, California, United States","Advertising, Professional Services, Sales and Marketing","Advertising, Consulting, Marketing",1215873.0,"Emperium Group, Inc. helps develop individuals, personally and professionally, into leaders within our business. We promote team success as well as individual achievements in a consistently positive atmosphere. Everyone at Emperium Group understands that the team is what makes the company. We have fun, hit goals, challenge one another, and deliver results year over year for our clients.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,55914,False,False
The Requity Group,2020-01-01,https://therequitygroup.com/,"Knoxville, Tennessee, United States","Financial Services, Real Estate","Commercial Real Estate, FinTech, Real Estate, Real Estate Investment",1069740.0,"The Requity Group provides investment opportunities for qualified investors in the commercial real estate market. They do thorough research to find the strongest emerging markets in the Southeast United States, build a team of professional brokers and lenders, then find off-market, value-add assets. CCG negotiates and purchases top-quality assets that are projected to generate income from day 1 of ownership with the potential for strong equity growth, leading to significant capital gain when sold. It was founded in 2020 and is headquartered in Knoxville, Tennessee.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,53180,False,False
Strut Health,2019-01-01,https://www.struthealth.com,"Dallas, Texas, United States",Health Care,"Health Care, Medical, Wellness",279631.0,"Strut Health provides treatment for finasteride, tadalafil, strut-O cream, dutasteride, and sertraline. They offer services for hair loss, cold sores, skin care, nail formulas, and health testing. They also provide digital health services for patients.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,2.0,,6,5,2019,27553,False,False
Recovery Mobile Clinic,2020-01-01,https://www.recoverymobileclinic.com/,"Clarkston, Michigan, United States","Health Care, Other, Social Impact","Health Care, Health Diagnostics, Non Profit, Wellness",1753711.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,66990,False,False
Stizen Therapeutics,2021-01-01,https://stizentherapeutics.com/,"Los Angeles, California, United States","Biotechnology, Health Care, Science and Engineering","Biopharma, Health Care, Pharmaceutical",2852838.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,86810,False,False
Cree Capital,2021-02-01,https://creecapital.com,"Sarasota, Florida, United States","Financial Services, Real Estate","Asset Management, Financial Services, Real Estate",555538.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,39901,False,False
sonat,2019-01-01,https://sonat.com/,"San Diego, California, United States","Administrative Services, Information Technology, Other, Software","Document Management, Knowledge Management, SaaS, Software",488003.0,"Sonat is an online documentation tool that has been developed and constantly improved to help create product manuals, internal knowledge base, software/SaaS help, articles, internal procedures and processes, tutorials, and even blog posts from A to Z.  Sonat provides a powerful yet easy-to-use rich text editor where no technical skill is needed to do the writing job. Moreover, sonat quality checkers make meeting readability and SEO standards super easy without needing a third-party application and reduce the pressure on the editors.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,37469,False,False
Last Mile Media,2021-01-01,https://www.lastmilemedia.com,"Atlanta, Georgia, United States","Internet Services, Media and Entertainment, Sales and Marketing","Content Creators, SEO, Social Media",1849456.0,"Last Mile Media provides content creation services. They provide scaled content, marketing, SEO, web development, video production, digital marketing, graphic design, copywriting, analytics, agile marketing, paid social, brand design, and strategy services. They address inquiries through phone calls and emails.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,69744,False,False
Legal Wise,2021-11-05,https://legalwise.io/,"Los Alamos, New Mexico, United States",Professional Services,Legal,1208429.0,"Legal Wise offers all-in-one LLC formation services for non-US residents. Legal Wise specializes in forming LLCs for non-US citizens and residents to make it easier to establish a business. Legal Wise is headquartered in Los Alamos, New Mexico and was founded in 2021.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,56095,False,False
EwigSol,2021-01-01,https://ewigsol.com,"Baltimore, Maryland, United States","Apps, Information Technology, Mobile, Sales and Marketing, Software","Information Technology, Mobile Apps, Social Media Marketing, Software, Web Development",1828618.0,"EwigSol offers information technology solutions and services for organizations. They provide shopify store development and search engine optimization services. They also offer social media marketing, chat support, and virtual assistance services.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,68658,False,False
AgentKit,2020-04-01,https://www.agentkit.com,"Seattle, Washington, United States","Internet Services, Real Estate, Software","Internet, Real Estate, Software",1434753.0,"AgentKit is a great social- network-based platform for real estate brokers and agents. We are committed to providing a one-stop marketing service solution including: promotion of customer acquisitionlead generation, customized websites, customer service, brand building and etcmore. Our goal is to help real estate professionals to collaborate market themselves effectively, deliver outstanding servicesmanage their leads and brands, and ultimately grow their businesses.",1-10,0.0,,,0.0,,0.0,5.0,1-10,Private,,,,,,6,3,2020,60758,False,False
Greenwood,2020-01-01,https://gogreenwood.com,"Atlanta, Georgia, United States","Apps, Financial Services, Mobile, Software","Financial Services, FinTech, Mobile Apps",247508.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,25587,False,False
eGlobalDoctors,2021-01-01,https://www.eglobaldoctors.com,"Georgia, Louisiana, United States","Health Care, Internet Services","Health Care, Medical, Online Portals",430819.0,"eGlobal Doctors provide internal medicine, cardiology, orthopedics, oncology, pediatrics, psychiatry, and more. The patient can participate live via video physician consultation from any part of the world.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,35220,False,False
ArcPoint Global,2019-01-01,https://arcpointglobal.com,"Boulder, Colorado, United States","Administrative Services, Sales and Marketing, Software","Digital Marketing, Software, Staffing Agency",1446026.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,62138,False,False
Strodle,2020-01-01,https://strodle.app,"Seattle, Washington, United States","Apps, Mobile, Software","Apps, Mobile Apps, Software",2257359.0,"Strodle is a mobile app that provides rent and host storllers. Their features include list multiple strollers, make extra income by charging cleaning fees and drop of fee, and manage stroller availability.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,77310,False,False
Ecom Panda,2021-04-10,https://ecompanda.co,"Kalispell, Montana, United States","Apps, Commerce and Shopping, Design, Professional Services, Software","Consulting, E-Commerce, Software, Web Apps, Web Design, Web Development",1563319.0,"Founded in 2021 Ecom Panda is a Shopify design, development & marketing agency. Hire the top Shopify experts, and grow your eCommerce business. Our team of experts can help you design, develop, maintain, and market your shopify apps and store.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,64531,False,False
Be The Stage,2020-01-01,https://bethestage.live/,"Jacksonville, Florida, United States",Sales and Marketing,Marketing,2665999.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,84934,False,False
Daience University,2019-01-01,https://www.daience.university,"New Orleans, Louisiana, United States","Education, Information Technology, Other, Privacy and Security, Software","Cyber Security, E-Learning, Education, Universities",1310105.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,58409,False,False
