company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Maxem Health Urgent Care,2019-01-01,https://www.maxemhealthurgentcare.com,"Ocean Springs, Mississippi, United States",Health Care,"Emergency Medicine, Health Care, Medical, Primary and Urgent Care",1274988.0,"Maxem Health Urgent Care provides quick, affordable healthcare services for people with quality care. They offer Occupational Medicine, Worker's Compensation, and On-Site services for businesses in the areas they serve. Their services include injury management, X-ray services, walk-in clinics, on-site services, DOT Physicals, Pre-Employment Physicals, Sports Physicals, and Community Education.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,57543,False,False
Solable,2020-01-01,https://www.solablellc.com,"Omaha, Nebraska, United States","Administrative Services, Energy, Other","Energy, Project Management, Real Time",1091813.0,,11-50,,,,,,,2.0,11-50,Private,,,,,,6,2020,54487,False,False
Latitude Capital,2018-01-01,https://latcap.com/,"Framingham, Massachusetts, United States","Financial Services, Lending and Investments","Finance, Impact Investing, Lending",148128.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,18120,False,False
BlockWealth Capital,2018-01-01,https://blockwealthcapital.com,"West Palm Beach, Florida, United States","Blockchain and Cryptocurrency, Media and Entertainment, Other, Professional Services","Advice, Blockchain, Consulting",1474233.0,"BlockWealth Capital is engaged exclusively in ventures, tokens, and projects related to blockchain tech, digital currency, and crypto assets. They have experience in professional investment management, applying fundamental, technical, and value-based due diligence to cryptocurrency asset investing with decisions validated by a deep bench of industry experts, advisors, and strategic partners.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,61581,False,False
Matador Studio,2020-01-01,https://matadorstudio.design,"San Francisco, California, United States","Consumer Goods, Content and Publishing, Design, Media and Entertainment, Real Estate","Creative Agency, Flowers, Interior Design",2700333.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,84430,False,False
Blast Learning,2020-01-01,https://blaststudy.com,"Thousand Oaks, California, United States",Education,Education,567578.0,,1-10,1.0,,2023-07-26,,Non-equity Assistance,,1.0,1-10,Private,,,,,,3,2020,40346,False,False
Sawyer Realty Partners,2022-01-01,https://sawyerapts.com/,"Newton, Massachusetts, United States","Financial Services, Professional Services, Real Estate","Consulting, Property Development, Property Management, Real Estate Investment",473253.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2022,36897,False,False
Fresh Proposals,2019-01-01,https://www.freshproposals.com,"Wilmington, Delaware, United States","Data and Analytics, Information Technology, Privacy and Security, Sales and Marketing, Software","Analytics, E-Signature, SaaS, Sales, Sales Automation, Security, Software",460652.0,"Fresh Proposals is a super easy and fundamentally new way to manage sales proposals. Time to say Goodbye to MS Word & other design tools, It is time to make a fresh start and take your proposal process to next level! Have more Power and more Confidence to your sales team. Make your clients say ""Yes"" in a flash!",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,36403,False,False
H2 Aerospace Inc.,2020-01-01,http://h2aeros.com,"Irvine, California, United States","Science and Engineering, Transportation","Aerospace, Transportation",1868424.0,"H2 Aerospace is an aerospace startup that specializes in the design and engineering of zero emission hybrid cargo aircraft with the sole mission to save the environment. Our aircraft are fueled by fuel cells, which will reduce cost & weight of aircraft, and increase efficiency.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,69397,False,False
Best Value Communities,2020-01-01,https://www.bvpm.us,"Central City, Kentucky, United States","Financial Services, Other, Real Estate","Home Improvement, Leasing, Professional Services, Property Management, Real Estate",989683.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,52106,False,False
Bennett Bennett & Trice,2018-01-01,https://www.bbtcpa.com/,"Lubbock, Texas, United States","Financial Services, Other, Professional Services","Accounting, Financial Services, Professional Services",2541443.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,82200,False,False
AIRO (The AIRO Group),2020-01-01,https://theairogroup.com/,"Chicago, Illinois, United States","Manufacturing, Science and Engineering","Aerospace, Manufacturing",374481.0,"The AIRO Group leverages technologies from military and defense with other aerospace applications in the group that span data systems, resupply package delivery, military aerospace training, military, and commercial manned/unmanned aircraft systems and avionics technologies.",101-250,,,,,,,,101-250,Private,,,,,,6,2020,32673,False,False
Nirdwando Medical Solutions,2021-01-01,https://nirdwando.com ,"Chandler, Arizona, United States",Health Care,"Health Care, Health Diagnostics, Personal Health",2286806.0,EMR/EHR management of crucial stage in any medical and provides documentation and EMR services for healthcare services. They support account government policy changes and technological and economic trends. They provide patient management and EMR/EHR management services.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,78448,False,False
Incyte Studios,2018-01-01,https://incytestudios.com,"Edmond, Oklahoma, United States","Professional Services, Software","Consulting, Software",878148.0,"Founded in 2018, Incyte Studios is here to give businesses the power to build the products they need, with the assurance that it’ll surpass all of their expectations. We’re a team of highly skilled software professionals providing expertise in full stack environments. Incyte Studios has worked with Fortune 500 and young start ups alike, with the intent to show that there is always a solution amongst the million ways to fail. Viam Inveniam aut Faciam “I will find a way or I will make one.”",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,49332,False,False
Armitage Advisors,2019-01-01,https://armitageadvisors.com/,"Chicago, Illinois, United States","Health Care, Media and Entertainment, Professional Services","Advice, Consulting, Health Care, Management Consulting",525010.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,38857,False,False
Lily and Edith,2023-01-01,https://www.lilyandedith.com/,"Jersey City, New Jersey, United States","Consumer Goods, Health Care","Consumer Goods, Health Care",458631.0,"We create High-Quality, Sustainable Products for Big & Little! Silicone Bag, Foamy Bottle, Eco Floss.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2023,36318,False,False
Hogue Landscape Services,2019-01-01,https://www.hoguels.com/,"Houston, Texas, United States",Real Estate,"Architecture, Construction, Landscaping",1458023.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2019,61883,False,False
Juno Capital,2020-01-01,https://www.juno.capital/about,"Philadelphia, Pennsylvania, United States","Financial Services, Lending and Investments","Financial Services, Venture Capital",216858.0,"Juno Capital is an early-stage venture capital firm that is committed to providing long-term value to our portfolio companies by providing access to our platform, our network, and our team. Founded by two Philadelphia based entrepreneurs, Juno Capital is looking to partner with exceptional and disruptive entrepreneurs throughout the greater Philadelphia area.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,23422,False,False
The Copia Group,2022-01-01,https://copiagroupllc.com/home,"Chicago, Illinois, United States","Financial Services, Lending and Investments",Impact Investing,594063.0,"The Copia Group is a private investment firm that provides capital solutions to privately held, lower-middle market companies while driving impact at scale. The Copia Group offers a distinct approach to investing that marries the strategic investment of financial and relational capital with the holistic development of scalable business models.",1-10,,,,,,,,1-10,Private,,,,,,6,2022,41222,False,False
Canopy,2019-01-01,http://www.canopyhats.com,"Venice, California, United States","Clothing and Apparel, Commerce and Shopping","Apparel, E-Commerce",2384688.0,"Canopy is changing the apparel industry by introducing a new collection of completely customizable, quality, and sustainable headwear with interchangeable patches. Canopy is poised to become an industry innovator, satiating consumer desire for personalization with mindful fashion choices.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,79986,False,False
Godefib LLC,2019-07-01,http://www.godefib.com,"Katy, Texas, United States",Health Care,Health Care,2083838.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,73555,False,False
MotionRay,2019-05-09,http://www.motionray.network,"Stamford, Connecticut, United States","Hardware, Information Technology, Internet Services","Hardware, Information Services, Information Technology, Internet, Internet of Things, ISP",222485.0,"MotionRay is a telecom operator with the goal of providing internet for commercial use. Customers can benefit from interconnection and prevent service interruptions according to the company's bonding of internet carriers into a self-redundant, deep link that sends data safely to its destination.",11-50,2.0,Seed,2022-06-30,,Seed,,1.0,11-50,Private,,,1.0,1.0,Electric Communication Technique,2,2019,23864,False,False
Pinecrow,2019-06-12,https://pinecrow.com,"Portland, Oregon, United States","Data and Analytics, Design, Software","Analytics, Market Research, SaaS, Software",770117.0,"Pinecrow offers two flagship solutions for Market Researchers: (1) Transform historical survey response data to an easily searchable, analytical database. Now anyone can find the right data and insights intuitively in just a few clicks, just like a magnet to find the needle in your haystack (2) Fully customized survey management solution that improves the efficiency of your research operations by reducing repetitive processes and increasing the speed and accuracy of planning, tracking and reporting research activities.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,46439,False,False
Platfox,2019-03-19,https://platfox.com,"Portland, Oregon, United States",Commerce and Shopping,E-Commerce,1590190.0,Platfox offers online retailers a suite of services that simplifies the process of running an online store,11-50,,,,,,,1.0,11-50,Private,,,0.0,1.0,,6,2019,64003,False,False
Go Carrera,2023-04-18,https://www.gocarrera.com,"Wichita, Kansas, United States","Apps, Mobile, Real Estate, Software","Apps, Construction, Mobile Apps, SaaS, Software",337790.0,"A digital ecosystem for specialty construction labor, anchored in the latest mobile & web technologies which is powered by our patent pending skill score algorithms. Making construction connections that matter. Our ecosystem nourishes new labor while providing high quality opportunities to already-skilled workers through our skill score also known as a ""Hammer Rating"". Our platform is complete with Work Orders, location-and-algorithmic matching, document storage, progress billing and payments; all in an easy-to-use application.",1-10,,,,,,,3.0,1-10,Private,,,1.0,0.0,Computing; Calculating,6,2023,30835,False,False
