company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
agryo,2020-01-01,https://agryo.com,"Lewes, Delaware, United States","Data and Analytics, Financial Services, Professional Services, Software","Big Data, Enterprise Software, Financial Services, Risk Management",305883.0,"Agryo is a US C Corp enterprise risk intelligence provider, delivering global (any place on earth) risk intelligence to enable financial institutions to assess, manage and monitor financial risks in the crop field level for underwriting agriculture insurance, credit, trade finance and environmental services (like carbon credits); as well as meeting sustainability goals.",11-50,4.0,Seed,2021-08-25,,Seed,,2.0,11-50,Private,,,,,,2,2020,29058,False,False
Accelion,2018-01-01,https://www.accelion.com/,"Pittsburgh, Pennsylvania, United States","Advertising, Sales and Marketing","Advertising, Marketing",307672.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,29174,False,False
MaxRetail,2018-01-01,https://www.maxretail.com/,"Palm Beach Gardens, Florida, United States","Commerce and Shopping, Other, Sales and Marketing","B2B, Retail, Sales",18526.0,"Max Retail helps independent retailers and brands sell their unsold inventory through its market network that includes B2B, B2C and liquidation channels.",11-50,3.0,Seed,2022-12-22,5877825.0,Seed,5877825.0,2.0,11-50,Private,,,,,,0,2018,1090,False,False
Trova Health,2022-07-16,https://www.trova.health,"Wilmington, Delaware, United States","Administrative Services, Health Care, Software","Employee Benefits, Health Care, Mental Health, Personal Health, SaaS, Telehealth",286939.0,"Covid exposed an inadequate global behavioral health services infrastructure to meet surging need, leaving institutions, governments and providers unable to deliver quality, mental health care to meet the demand. Providers around the globe don't have the right tools to deliver effective care, OR have their services discovered outside their local markets by people who need it most. We are building the first cloud-native, internationalized end-to-end care delivery and practice management platform that is localized to currency, language, payment processing and data sovereignty which will democratize access to mental health care, globally.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2022,27989,False,False
Bevinars,2021-01-01,https://www.bevinars.com,"New York, New York, United States",Food and Beverage,"Food and Beverage, Wine And Spirits, Winery",1503009.0,"Bevinars provides entertaining and informative wine classes and tasting. Bevinars was founded in 2021 and was headquartered in New York, United States.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,62606,False,False
Skysense,2020-02-01,https://skysense.ag,"Los Angeles, California, United States","Agriculture and Farming, Information Technology, Software","Agriculture, Information Technology, Software",418551.0,"AI and Digital Maps for Agriculture Skysense helps stop plant disease and weeds before the damage is done by providing agricultural intelligence from satellites and self-flying drones. About Hemp Scouter Skysense's HempScouter is a collection of hardware and software to solve the male hemp problem. Combining drones with our custom developed pilot and roguing apps, you can detect male hemp plants in real-time, and stream the map locations directly to your roguing team working in the field.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2020,34676,False,False
Demeetra AgBio,2019-01-01,https://demeetra.com,"Lexington, Kentucky, United States","Agriculture and Farming, Biotechnology, Data and Analytics, Design, Health Care, Science and Engineering","Agriculture, Biotechnology, Market Research, Pharmaceutical",268455.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,26919,False,False
Ohms,2020-05-15,http://yourohms.com,"Brooklyn, New York, United States","Health Care, Software, Sports","Fitness, Software, Wellness",892973.0,"Ohms leverages peer-reviewed studies to create technology that provides real-time insights into the connection across heart rate, breathing patterns, and overall well-being.",1-10,,,,,,,5.0,1-10,Private,,,,,,6,2020,49709,False,False
Three Strands Recovery Wear,2020-01-01,https://www.threestrandscorp.com/,"Salisbury, North Carolina, United States","Community and Lifestyle, Health Care","Health Care, Health Diagnostics, Women's",227061.0,"Three Strands Recovery Wear is a recovery garment company that offers healthcare services for breast cancer. The company focuses on post-operative bras for mastectomies, breast reconstruction, augmentation, reduction, and any other breast cosmetic surgery. It aims to give women the power and control to recover with confidence.",1-10,1.0,,2021-10-25,10000.0,Grant,10000.0,1.0,1-10,Private,,,,,,1,2020,24199,False,False
Greenshoot,2020-04-17,https://www.greenshoot.org,"Honolulu, Hawaii, United States","Community and Lifestyle, Financial Services, Other","Communities, Crowdfunding, Crowdsourcing",1718358.0,GreenShoot.Org is developing a web-based public registry of recovery needs to help community-based organizations better communicate with their donors.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,66165,False,False
Parkade,2018-01-01,https://parkade.com,"San Francisco, California, United States","Apps, Software",Apps,30079.0,"Parkade helps modernize how parking works at multi-family buildings and offices, allowing management to easily lease spots digitally through their app to residents, guests, and employees. And, when people lease assigned spots long-term, they can reshare their spot when it's vacant — hugely increasing parking capacity and reliability.",11-50,1.0,Seed,2022-06-09,6659998.0,Seed,6659998.0,2.0,11-50,Private,,,,,,0,2018,3269,False,False
Blueberry,2018-03-03,https://www.blueberrynow.com,"New York, New York, United States","Advertising, Financial Services, Mobile, Platforms, Sales and Marketing, Software","Advertising, Financial Services, FinTech, iOS, SaaS, Software",285943.0,,1-10,1.0,Seed,2023-06-01,,Pre-Seed,,3.0,1-10,Private,,,,,,2,2018,27923,False,False
Udder Free Only,2019-07-10,https://www.drinkufo.com/,"Los Angeles, California, United States",Food and Beverage,Food and Beverage,2463917.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,80302,False,False
Obviyo,2021-01-01,https://www.obviyo.com,"Delray Beach, Florida, United States","Advertising, Commerce and Shopping, Sales and Marketing","Advertising, Marketing, Personalization",319668.0,,11-50,,,,,,,2.0,11-50,Private,,,,,,6,2021,29857,False,False
ComiBlock,2021-02-04,https://comiblock.com/,"Wilmington, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Software","Blockchain, Financial Services, IaaS, Information Technology",126277.0,We intentionally reinvented how retail investors think about risk and interact with digital-asset investing.,11-50,1.0,Seed,2022-04-29,25000.0,Pre-Seed,25000.0,2.0,11-50,Private,,,,,,0,2021,16133,False,False
ScienceCast,2022-01-01,https://sciencecast.org,"Towson, Maryland, United States","Community and Lifestyle, Education, Internet Services","Education, Online Forums",95045.0,,1-10,1.0,Seed,2023-10-13,85000.0,Seed,85000.0,,1-10,Private,,,,,,0,2022,12702,False,False
Silver Pacific Home Care & Staffing,2020-01-01,https://www.silverpacifichomecare.com,"Bellevue, Washington, United States",Health Care,"Elder Care, Health Care, Home Health Care, Rehabilitation",2852522.0,"Silver Pacific Home Care & Staffing offers rehabilitation services, stroke recovery, recovery from injury or surgery, and hospice care services. They provide long-term disease care for dementia, Alzheimer’s, Parkinson’s, multiple sclerosis, and diabetes.",51-100,,,,,,,,51-100,Private,,,,,,6,2020,86814,False,False
Arch Collective,2019-11-01,https://www.arch-collective.com/,"San Francisco, California, United States","Advertising, Other, Professional Services, Sales and Marketing","Advertising, B2B, Consulting, Marketing",1265775.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,57763,False,False
Vision Insight IO,2019-06-01,https://visioninsight.io,"Miami, Florida, United States","Data and Analytics, Internet Services, Software","Analytics, Internet, Software",1626808.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,64844,False,False
Wholist,2018-01-01,https://www.wholisthealth.com,"Boise, Idaho, United States","Health Care, Sports","Fitness, Health Care, Personal Health, Wellness",723341.0,"Wholist provides lifestyle medicine virtual consulting and coaching. They provide lifestyle medicine telehealth consulting and coaching programs for weight, food, exercise, sleep, mindset, and mindfulness. The customer contact through email, phone number, and application form.",1-10,,,,,,,,1-10,Private,,,0.0,2.0,,6,2018,45155,False,False
U.S. Cherry,2019-01-01,https://www.uscherry.com,"Fort Lauderdale, Florida, United States",Financial Services,"Finance, Financial Services, FinTech, Personal Finance, Wealth Management",550472.0,"U.S. Cherry is a regulated financial technology company that plans to democratize financial services for Latin Americans and young professionals, Initially with a Robo-Advisor managed by a mobile app. The company is on track to expand to include proprietary modern financial services such as banking, credit cards and intelligent loans.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,39742,False,False
Royal Connections,2022-01-01,https://www.royal-connections.com,"Louisville, Kentucky, United States","Financial Services, Government and Military, Lending and Investments, Other, Privacy and Security, Social Impact","Funding Platform, Law Enforcement, Non Profit",635136.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2022,42547,False,False
MAJR,2020-01-01,https://www.majr.io,"New York, New York, United States","Apps, Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Mobile, Other, Software","Blockchain, Content Creators, Mobile Apps, Software, Web3",1655356.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,65847,False,False
Alloy Claims,2019-11-01,http://www.alloyclaims.com,"Dallas, Texas, United States","Financial Services, Transportation","Auto Insurance, Fleet Management, Insurance, Property Insurance",2923163.0,"Alloy Claims is a Third-Party Administrator (TPA) built to service claims for insurance carriers, MGAs, self-insured entities, and fleets. Our principals have held senior leadership positions at large insurers in the USA and internationally. We know the impediments to modernizing claims organizations, and we know that the TPA market has not kept pace with innovations in the industry. We founded Alloy because we knew we could deliver better service & drive preferred cost outcomes while at the same time lowering loss adjustment expense.  We have partnerships with important industry leaders and service providers and we operate on a strict fee per claim model. There are no startup costs and no conflicts in our supply chain. We operate in a fully digitized environment with a transparent ecosystem. We use technology and automation to make our processes more efficient, but recognize the need for deeply experienced people to manage complex matters. Further, we support underwriting and actuarial needs by providing extensive data and analytics about loss experience to better inform risk selection and pricing decisions. Alloy can plug and play into any size organization and we provide the legitimacy and credibility needed to ensure your claims are managed efficiently, effectively, and accurately.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,87334,False,False
