company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Fran and Doug Tieman Center for Research,2022-01-01,https://www.caron.org/about-caron/research-center-of-excellence,"Wernersville, Pennsylvania, United States",Health Care,"Addiction Treatment, Medical",1859874.0,"The Center was established to conduct cutting-edge research related to the understanding, prevention, and treatment of addiction. Addiction is a complex, multi-factorial disease that affects individuals, their families, and communities. This means that a multi-pronged approach is essential to its treatment and prevention. In partnership with our colleagues at various organizations, including Penn State Hershey and the National Institutes of Health, we are exploring novel biomedical approaches to find long-lasting solutions to the public health problem of addiction. Caron has a diverse group of researchers with a wealth of experience that work together and collaborate with external partners to conduct research propelled by out-of-the-box thinking. We invite you to take a few minutes to read about Fran and Doug Tieman Center for Research and our current research projects. Click here to read more about the announcement of the Fran and Doug Tieman Center of Research, a first of its kind in medical research.",51-100,0.0,,,0.0,,0.0,2.0,51-100,Private,,,,,,6,2,2022,69549,False,False
FAA Filters,2021-01-01,https://faa-filters.com/company-info/,"Newark, Delaware, United States",Manufacturing,"Industrial, Industrial Manufacturing, Machinery Manufacturing, Manufacturing",869297.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,49103,False,False
Polis,2019-01-01,https://www.polisnation.com/,"Tulsa, Oklahoma, United States","Government and Military, Software","Government, Politics, Software",617001.0,"Polis is a civic engagement platform that allows citizens to view a metric of actual representation from elected officials. The platform is designed to keep citizens up to date on the activity of their elected officials and provide insight into a non-biased community consensus on pressing civic concerns. It reveals exactly how much they represented by its politicians and as consensus the national consensus on pressing civic concerns. Polis was founded in 2019 and is headquartered in Tulsa, OK, USA.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,41970,False,False
Wellie,2019-10-01,https://getwellie.com/,"Miami, Florida, United States","Apps, Health Care, Information Technology, Mobile, Software","Information Technology, Mobile Apps, Software, Wellness",2092997.0,"Wellie is a revolutionary new app bringing wellness professionals to you, live - through your smartphone. Focused in areas of fitness and exercise, nutrition, yoga and stretching (with more to come); Wellie offers professionals to coach you, help you create a plan for your goals and incorporate wellness into your routine with just the tap of a finger. Helping you feel healthier, motivated and happier.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,73418,False,False
AbundantX Inc,2020-09-14,https://abundantx.com,"Dallas, Texas, United States","Financial Services, Professional Services","Consulting, Finance, Financial Services, Personal Finance",1462530.0,"AbundantX Inc is a finance company that was built to be a one-stop-shop to learn, grow, and build a successful financial future regardless of your starting point. The lack of financial literacy that is taught in the traditional school system leaves people graduating from college having no clue how to truly manage my finances successfully. The vision for AbundantX is to instill confidence in people to be able to manage their finances successfully, and not feel scared of it. To allow people to live in the freedom to not have to live paycheck to paycheck. We want to put the wind in their sails to allow them to get to where they want to go. Whether it’s just creating great habits for their personal finances, creating a financially successful business, or building generational wealth through investing. Our goal is to provide the tools and resources to allow each person the opportunities to achieve their version of an abundant life.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,61796,False,False
OneMeta,2022-01-01,https://www.onemeta.ai,"Bountiful, Utah, United States","Hardware, Professional Services, Software","Communications Infrastructure, Software, Translation Service",859214.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,48855,False,False
Kaminsky Associates,2021-01-01,https://teamkaminsky.com,"Maumee, Ohio, United States","Financial Services, Professional Services","Business Development, Consulting, Insurance",1165473.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,55723,False,False
Newton Capital,2021-01-01,https://www.newtoncapital.org/,"Tampa, Florida, United States","Administrative Services, Other, Real Estate, Science and Engineering","Civil Engineering, Construction, Heating, Ventilation, and Air Conditioning (HVAC), Project Management",2723508.0,Newton will be making acquisitions in the Civil engineering sector with companies doing between $1MM - 10MM in Revenue. We will reduce costs by eliminating redundant expenses and integrate seamless and updated management practices across the portfolio. This buy & build project will take advantage of the fragmented market and soon to come Gov't incentives to lead the improvement and efficiency of americas infrastructure.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,85649,False,False
Ardàn,2022-01-01,https://www.ardaninc.com/,"Maitland, Florida, United States","Financial Services, Professional Services, Real Estate","Consulting, Insurance, Real Estate",1952785.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,71063,False,False
Wazuzu,2020-01-01,https://www.wazuzu.com,"Lancaster, Pennsylvania, United States","Blockchain and Cryptocurrency, Other, Professional Services","Blockchain, Consulting",2051297.0,"Wazuzu specializes in capital markets, regulatory compliance, creative services, and technology, including NFT minting and consulting on STO issuances.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,72520,False,False
PayPase Inc,2021-05-01,https://paypase.com/,"New York, New York, United States",Financial Services,Financial Services,1268887.0,"Scan & Pay, Send Money to Anyone and Pay Bills, Easily from your phone!",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,2,2021,57690,False,False
Vehiko,2021-06-18,http://www.vehiko.com,"Stamford, Connecticut, United States","Commerce and Shopping, Transportation","Automotive, E-Commerce",288991.0,"At Vehiko, we embark on a novel path to reinvent the business model for selling new cars. We’re reimagining and elevating the new car-buying experience by creating a Unified Digital Retailing solution to help car dealers to sell new vehicles in the new norm: contact-free, virtual or remote. Vehiko is a competitive auction-type B2B2C SaaS marketplace where car buyers can be matched with the best deals based on their needs using AI/ML price algorithm.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,28122,False,False
VRGear,2019-01-01,https://vrgear.com,"Lehi, Utah, United States","Content and Publishing, Media and Entertainment","Media and Entertainment, News, Publishing",2921054.0,"VRGear publishes news. Their diverse skills are in journalism, video production, intellectual property law, and coaching high school basketball. They also have media coverage of new technology and the companies that are developing it can help steer the industry in the right direction.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,87360,False,False
Shiki Wrap,2021-01-01,https://shikiwrap.com,"Shelburne, Vermont, United States","Commerce and Shopping, Financial Services, Manufacturing","Gift Card, Paper Manufacturing, Retail",1359605.0,"Shiki Wrap a stunning, eco-friendly substitute for paper gift wrap created in the USA with lovely designs for all occasions.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,3.0,,6,3,2021,59055,False,False
WayZada,2020-01-01,http://www.wayzada.com,"Bloomington, Indiana, United States","Clothing and Apparel, Design, Manufacturing, Sports","3D Printing, Fashion, Sports",737098.0,"WayZada offers bespoke prints of the routes their customers ran, biked, hiked, rafted, backpacked, or otherwise traveled, enabling patrons to commemorate their achievements and visualize their goals. They visualize their customers data in 3d.",1-10,1.0,Seed,2021-10-14,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,4,2020,45540,False,False
MyRace,2019-08-28,https://myrace.com,"Mountain View, California, United States",Data and Analytics,Analytics,2849234.0,"MyRace provides powerful race performance data to athletes via a set of beautiful visualizations, charts, tables, graphs, animations, statistics and analysis. Our goal is to provide performance, knowledge and documentation to help athletes prepare for and assess their race day performance allowing them to build upon race-day goals and objectives. MyRace partners with race event organizations, timing companies & sponsors to deliver a high quality, high value product for the athletes, events and their sponsors. Our partners & sponsors rely on MyRace to provide a high quality experience representative of their brand.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,86864,False,False
Maquia Capital,2019-01-01,https://maquiacapital.com/,"Miami, Florida, United States","Agriculture and Farming, Financial Services, Lending and Investments","AgTech, Financial Services, Horticulture, Venture Capital",772737.0,"Maquia Capital Financial Group has two divisions, a Private Equity division with a current focus on Mezzanine Credit and Agro Private Investments and a SPAC Division investing in Sponsors",11-50,0.0,IPO,,0.0,,0.0,2.0,11-50,Public,2021-05-05,,,,,5,5,2019,46508,False,False
Nova Association Management Partners,2019-01-01,https://novaamp.com,"Bellevue, Washington, United States","Financial Services, Real Estate","Asset Management, Financial Services, Property Management, Wealth Management",837390.0,"Nova Association Management provides a property management company. They provide full-service and customizable management services, financial management, tailored solutions, technology, community maintenance, and administrative management.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,48263,False,False
Tejas Completion Services,2020-01-01,https://www.tejascompletionservices.com,"Midland, Texas, United States","Energy, Manufacturing, Natural Resources, Professional Services","Energy, Field Support, Industrial, Oil and Gas",898464.0,"Tejas Completion Services provides wireline pump down for plug and performance operations, including toe preps, casing pressure testing, and pump acid for wellbore clean-up. They respond to customer inquiries by phone and email.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,49844,False,False
Penzone Property Management,2019-01-01,https://penzonepm.com,"Glassboro, New Jersey, United States","Financial Services, Real Estate","Asset Management, Property Management, Real Estate, Real Estate Investment",1071283.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,53220,False,False
Atica Man,2020-01-01,https://aticaman.com,"Brooklyn, New York, United States","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Manufacturing","Fashion, Men's, Retail, Textiles",2359159.0,"Atica Man is a fashion designer and retailer of men's shirts. They also create men's dress shirts for stylemakers, entrepreneurs, fathers, businessmen, and more.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,78895,False,False
