company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Agency Rocket Fuel,2019-01-01,https://agencyrocketfuel.com,"Bakersfield, California, United States","Advertising, Information Technology, Professional Services, Sales and Marketing, Software","Advertising, Consulting, Document Management, Marketing",715365.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,44950,False,False
FOCO Digital,2019-01-01,https://www.focodigitalcorp.com/,"Groveland, Florida, United States","Advertising, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Digital Marketing, Digital Media, Marketing",134933.0,"FOCO Digital is a digital media company providing marketing, media engagement, and strategic publishing solutions through its proprietary products and software. The company utilizes location-based targeting to help brands connect more locally to their communities and enhance their performance with brand awareness and extension.",1-10,1.0,Seed,2022-01-28,250000.0,Pre-Seed,250000.0,,1-10,Private,,,,,,0,5,2019,16994,False,False
Preauth,2021-01-01,https://preauth.io,"Delaware, Ohio, United States","Financial Services, Information Technology, Payments, Software","Information Technology, Payments, Software",218688.0,"Preauth is a software company that builds collateral for everything. The company was founded in 2021 and is based in Delaware, United States.",1-10,2.0,Seed,2022-01-01,0.0,Pre-Seed,0.0,3.0,1-10,Private,,,,,,2,3,2021,23578,False,False
Ruby + Citrine,2019-01-01,https://rubyandcitrine.com/,"Cary, North Carolina, United States","Advertising, Design, Education, Sales and Marketing","Advertising, Digital Marketing, Graphic Design, Training",2308955.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,78109,False,False
Passiflora Inc.,2020-03-01,https://pasbeauty.com,"Miami, Florida, United States",Commerce and Shopping,E-Commerce,877239.0,"We’re one of the fastest growing global distributors for the at-home beauty and skincare device industry.  We grow award-winning brands and partners across the globe into new untapped markets, and since 2015 we are proud to have disrupted the traditional distribution model. We like to think our fully customisable 360 approach working has a little something to do with this success. Since our inception in 2015 we’ve grown globally with 3 core principles in mind at all times; do it with innovation, sophistication and with integrity.  We’ve been committed to successfully providing solutions ranging from import and logistics solutions, regulatory compliance, distribution, sales, digital, design and development of some of the most innovative and disruptive beauty and personal care brands in the industry. We work with leading retailers and e-commerce platforms to strategically grow brands in the global market through a full-suite of e-commerce services, building awareness, driving sales and providing state of the art customer care. We are a friendly, diverse, hard-working team of creative thinkers, always looking out for the most brilliant talent to join us.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,49306,False,False
American Medical Imaging,2020-01-01,https://ami-ii.com/,"Nashville, Tennessee, United States",Health Care,"Health Care, Medical, Medical Device",335426.0,"American Medical Imaging was founded to promote healthcare innovation and improve client service across the country. The leaders of AMI recognised a need in the market and pooled the strength and knowledge of the regional centres of excellence to create an unrivalled product. The amount of knowledge, depth and breadth of expertise, and range of goods and services that AMI can offer are unmatched.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,4,2020,30707,False,False
Orchard Grove Family Dentistry,2022-01-01,https://www.orchardgrovefamilydentistry.com,"Fort Mill, South Carolina, United States",Health Care,"Dental, Health Care, Medical",2186983.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,75068,False,False
Slingshot,2020-01-22,https://slingshot.fm,"Los Angeles, California, United States","Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Music and Audio, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Marketing, Music, Social Media, Software",234541.0,Slingshot is building AI-driven platforms to discover artists and help them scale.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,24753,False,False
Laundry Hero,2022-01-01,https://www.laundryhero.co/,"Hilton, New York, United States","Clothing and Apparel, Other, Transportation","Commercial, Delivery Service, Laundry and Dry-cleaning",645435.0,"Laundry Hero is an app-based platform that provides pick-up and delivery laundry services for consumers and commercial clients. The company aims to provide a cost-effective, time-saving, full-service laundry solution for those who need it.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,0.0,,6,2,2022,42880,False,False
Shine Labs,2018-09-01,https://www.shinelabs.tech,"Denver, Colorado, United States","Mobile, Platforms, Professional Services, Software","Consulting, iOS, Software",1326242.0,"Shine Labs is a full-service development firm for Android, iOS, and IoT. Shine Labs offers various services focused on product strategy, UI design and prototyping, mobile application development, and deployment and growth. Headquartered in Boston, Massachusetts and Brooklyn, New York the firm was founded by Conor Leary and Dylan Shine in 2018.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,58044,False,False
Jesse Iwuji Motorsports,2021-01-01,https://www.jesseiwujimotorsports.com,"Charlotte, North Carolina, United States",Sports,"Motorsports, Sports",1856425.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,69617,False,False
ProStream Digital,2019-01-01,https://prostreamdigital.com/,"Carrollton, Texas, United States","Consumer Electronics, Privacy and Security, Real Estate","Security, Smart Building, Smart Home",1374083.0,,11-50,0.0,,,0.0,,0.0,3.0,11-50,Private,,,,,,6,5,2019,60394,False,False
Gearsupply,2020-05-01,https://www.gearsupply.com,"Cincinnati, Ohio, United States","Commerce and Shopping, Consumer Electronics, Hardware","E-Commerce, Electronics, Marketplace",305905.0,"Gearsupply is an online marketplace for buying and selling used AV equipment. Their mission is to provide sellers with maximum exposure across the internet and provide buyers with the most comprehensive inventory of listings available. By focusing on customer service, a safe and quick payment process, and reliable shipping partners, they strive to provide the best online marketplace experience—all while keeping their fees the lowest in the industry.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,29060,False,False
Apply Up,2019-01-01,https://applyup.com/,"Tyler, Texas, United States",Software,Software,1435854.0,"Apply Up is a recruitment management system available on the web and mobile phones. It connects employers and candidates by matching the skills required by the employer for a job vacancy to the skills possessed by the candidate. The app introduces a modern recruitment system where employers find their best candidates and request to interview them, instead of candidates running after employers. Apply Up gives both employers and candidates a one-stop solution for their recruitment and hiring needs by providing a complete in-app experience, from screening to hiring.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,60735,False,False
Allied Integrated Wealth,2020-01-01,https://www.alliedintegratedwealth.com/,"Grand Rapids, Michigan, United States",Financial Services,Financial Services,2980511.0,"Fee-only, fiduciary, institutional registered investment advisor. We specialize in creating individualized, long-term, holistic financial plans based on academic research. From there, we integrate your plan with your taxes and estate.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,4,2020,89374,False,False
Chido,2022-01-03,https://www.chidoapp.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Real Estate, Science and Engineering, Software","3D Technology, Artificial Intelligence (AI), Machine Learning, Real Estate, Smart Building, Software, Virtual Reality",311149.0,Chido lets anyone visit open houses online. We charge sales teams a subscription fee so that potential buyers and renters can explore property at their convenience and converse with an AI assistant to move through the sales process.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,29386,False,False
Resonance Systems,2019-01-01,https://resonance.systems,"Knoxville, Tennessee, United States","Energy, Hardware, Natural Resources, Software, Transportation","Hardware, Oil and Gas, Software, Transportation",897431.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,49823,False,False
Topmarq,2020-07-18,https://www.topmarq.com,"Austin, Texas, United States","Apps, Commerce and Shopping, Mobile, Sales and Marketing, Software, Transportation","Automotive, Direct Sales, Marketplace, Mobile Apps",122294.0,"Topmarq puts owners in the driver’s seat when selling their vehicle. Compare cash offers from the highest paying dealers across the country in less than 5 minutes using just your License Plate or VIN and some basic information about your vehicle. Using specifics about the car like color, mileage, condition, and number of accidents, Topmarq requests offers from multiple dealers and then presents them to you all at once.",1-10,1.0,Seed,2022-01-10,100000.0,Pre-Seed,100000.0,1.0,1-10,Private,,,,,,0,3,2020,15706,False,False
Moonchaser,2020-01-01,https://www.moonchaser.io,"Seattle, Washington, United States","Information Technology, Other, Software","Information Technology, Service Industry, Software",422324.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,34847,False,False
The Wyndmoor of Evansville,2019-01-01,http://thewyndmoorofevansville.com,"Evansville, Indiana, United States",Health Care,"Assisted Living, Elder Care, Health Care",3010436.0,"The Wyndmoor of Evansville provides housing and services. They also provide comforting and caring home environment services. Their customers contact them through address, phone, mail, and online applications.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,88996,False,False
Ultimate Mobile,2021-01-01,https://ultimatemobile.com,"Orlando, Florida, United States","Hardware, Internet Services, Mobile","Internet, Telecommunications, Wireless",2283977.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,78488,False,False
Vilij LLC,2021-03-28,https://vilij.life,"Scotts Valley, California, United States","Agriculture and Farming, Apps, Consumer Electronics, Hardware, Mobile, Software","AgTech, Consumer Electronics, Hydroponics, Mobile Apps",2145047.0,"Vilij exists to empower people to grow their own food, connect, and share their harvest.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,0.0,,6,2,2021,74149,False,False
Zapfel Group,2019-01-01,https://www.zapfelgroup.com/,"Westport, Connecticut, United States",Professional Services,"Consulting, Management Consulting",2308012.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,78122,False,False
FundaMental Health and Psychiatry,2021-01-01,https://fundamentalhp.com/,"Westminster, Colorado, United States",Health Care,"Health Care, Medical, Mental Health, Psychology, Therapeutics",810893.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,47548,False,False
